candidate_id	candidate_kind	source_term	source_expansion	chapter_slug	source_context	proposed_lt	status	scope	candidate_origin	reason	banned_lt	source_ref	notes
009-conditions-requiring-specific-prehospital-clinical-management-acronym-nice	acronym	NICE		009-conditions-requiring-specific-prehospital-clinical-management	www.nice.org.uk/guidance/ng220		candidate	book	source_acronym	Aptikta source tekste kaip santrumpa, bet nėra aktyvioje akronimų bazėje.			
009-conditions-requiring-specific-prehospital-clinical-management-acronym-niv	acronym	NIV		009-conditions-requiring-specific-prehospital-clinical-management	- Patients may benefit from NIV – consider prehospital advanced / critical care services.		candidate	book	source_acronym	Aptikta source tekste kaip santrumpa, bet nėra aktyvioje akronimų bazėje.			
009-conditions-requiring-specific-prehospital-clinical-management-acronym-not	acronym	NOT		009-conditions-requiring-specific-prehospital-clinical-management	- Identify and where possible remove the trigger. Common triggers include urinary retention, faecal impaction, tight clothing, pressure sores or any other noxious stimulus below the level of the spinal cord injury. For patients with a catheter – empty the leg bag and note the volume. Check the tubing is not blocked or kinked. Loosen or remove any tight clothing.		candidate	book	source_acronym	Aptikta source tekste kaip santrumpa, bet nėra aktyvioje akronimų bazėje.			
009-conditions-requiring-specific-prehospital-clinical-management-acronym-parkinson	acronym	PARKINSON		009-conditions-requiring-specific-prehospital-clinical-management	16. Parkinson’s Disease		candidate	book	source_acronym	Aptikta source tekste kaip santrumpa, bet nėra aktyvioje akronimų bazėje.			
009-conditions-requiring-specific-prehospital-clinical-management-acronym-stop	acronym	STOP		009-conditions-requiring-specific-prehospital-clinical-management	- It is important to recognise the significance of regular medication to patients with Parkinsons. Missing doses of Parkinson’s medication increases care needs and can cause serious complications, including rare but potentially fatal neuroleptic-like malignant syndrome – DO NOT STOP PARKINSON’S MEDICATION.		candidate	book	source_acronym	Aptikta source tekste kaip santrumpa, bet nėra aktyvioje akronimų bazėje.			
009-conditions-requiring-specific-prehospital-clinical-management-acronym-t6	acronym	T6		009-conditions-requiring-specific-prehospital-clinical-management	Autonomic dysreflexia (AD) is a potentially life-threatening condition experienced by those with spinal cord injuries. It is characterized by an uninhibited sympathetic nervous system response to stimuli below the level of spinal cord injury. It primarily affects individuals with spinal cord injuries at T6 or above, and the most common trigger for autonomic dysreflexia are bladder and bowel distention.		candidate	book	source_acronym	Aptikta source tekste kaip santrumpa, bet nėra aktyvioje akronimų bazėje.			
009-conditions-requiring-specific-prehospital-clinical-management-acronym-uti	acronym	UTI		009-conditions-requiring-specific-prehospital-clinical-management	- Airway management – be cautious as patients with CP may have abnormal airway anatomy or reflexes. They may also be at an increased risk of aspiration. Have a low threshold for escalation of care in case of airway compromise.		candidate	book	source_acronym	Aptikta source tekste kaip santrumpa, bet nėra aktyvioje akronimų bazėje.			
009-conditions-requiring-specific-prehospital-clinical-management-acronym-viii	acronym	VIII		009-conditions-requiring-specific-prehospital-clinical-management	There are two main types: Haemophilia A, caused by a deficiency of clotting factor VIII, and Haemophilia B, caused by a deficiency of clotting factor IX. Regardless of type, the overall principles of management are the same for all bleeding disorders.		candidate	book	source_acronym	Aptikta source tekste kaip santrumpa, bet nėra aktyvioje akronimų bazėje.			
009-conditions-requiring-specific-prehospital-clinical-management-term-airway-occlusion	term	airway occlusion		009-conditions-requiring-specific-prehospital-clinical-management	Epiglottitis is a potentially life-threatening condition characterized by inflammation and swelling of the epiglottis, a small cartilage lid that covers the trachea. This swelling can cause upper airway occlusion. It’s most commonly caused by a bacterial infection, although it can also result from other factors like injury.	viršutinių kvėpavimo takų obstrukcija	localization_only	book	research_risky_term	Užfiksuota `## Rizikingi terminai`, bet nėra aktyvioje terminų bazėje.		https://lsmu.lt/cris/entities/etd/cd4093db-696c-46fb-94be-9d05df10edd7	Aprašomas lokalizacijos vienetas; į shared terminų bazę nepromuoti.
009-conditions-requiring-specific-prehospital-clinical-management-term-antidiuretic-hormone	term	antidiuretic hormone		009-conditions-requiring-specific-prehospital-clinical-management	Diabetes Insipidus (DI) is a rare condition characterised by intense thirst and the production of large amounts of urine. It is different to the more common diagnosis of diabetes mellitus in that it involves antidiuretic hormone (ADH) dysfunction rather than a problem with blood sugar regulation. Patients with DI will usually have normal blood glucose levels.	antidiurezinis hormonas	approved_global	global	research_risky_term	Užfiksuota `## Rizikingi terminai`, bet nėra aktyvioje terminų bazėje.		https://lsmu.lt/cris/entities/publication/f46b62e5-e71b-4d65-a4e4-fec50af65632	Patikrinta LT interneto medicinos šaltiniuose 2026-03-29; užrakinta bendroje bazėje.
009-conditions-requiring-specific-prehospital-clinical-management-term-conditions-requiring-specific-prehospital-clinical-management	term	Conditions Requiring Specific Prehospital Clinical Management		009-conditions-requiring-specific-prehospital-clinical-management	# Chapter 9 Conditions Requiring Specific Prehospital Clinical Management	Būklės, kurioms reikalingas specifinis ikihospitalinis klinikinis valdymas	localization_only	book	source_heading	Aptikta aukštos vertės source antraštėje ar guideline title lauke, todėl prieš draftą turi būti sutikrinta su LT-source sluoksniu.			Sudėtinė skyriaus antraštė; nepromuoti į shared lexicon.
009-conditions-requiring-specific-prehospital-clinical-management-term-guillain-barre-syndrome	term	Guillain-Barre syndrome		009-conditions-requiring-specific-prehospital-clinical-management	Guillain-Barre syndrome is a rare inflammatory condition that affects the nerves. It most commonly occurs after a recent viral infection, but not always. This causes muscle weakness, pain, and sometimes paralysis. The onset of Guilian-Barre Syndrome is gradual and progressive over several days. 20–30% of patients with this condition go on to require non-invasive or invasive ventilatory support. Most patients make a full recovery with treatment.	Guillain-Barré sindromas	approved_global	global	research_risky_term	Užfiksuota `## Rizikingi terminai`, bet nėra aktyvioje terminų bazėje.		https://lsmu.lt/cris/entities/publication/cacb72a8-8659-4b28-b74b-75d81c01b0ab	Patikrinta LT interneto medicinos šaltiniuose 2026-03-29; užrakinta bendroje bazėje.
009-conditions-requiring-specific-prehospital-clinical-management-term-haemophilia	term	haemophilia		009-conditions-requiring-specific-prehospital-clinical-management	9. Haemophilia	hemofilija	approved_global	global	research_risky_term	Užfiksuota `## Rizikingi terminai`, bet nėra aktyvioje terminų bazėje.		https://lsmu.lt/cris/entities/publication/05f60b0a-5dd6-4b3f-b322-887a513d5d16	Patikrinta LT interneto medicinos šaltiniuose 2026-03-29; užrakinta bendroje bazėje.
009-conditions-requiring-specific-prehospital-clinical-management-term-kawasaki-disease	term	Kawasaki disease		009-conditions-requiring-specific-prehospital-clinical-management	10. Kawasaki Disease	Kawasaki liga	approved_global	global	research_risky_term	Užfiksuota `## Rizikingi terminai`, bet nėra aktyvioje terminų bazėje.		https://lsmu.lt/cris/entities/publication/1bc3964c-a151-4229-a195-025d9b5d663f	Patikrinta LT interneto medicinos šaltiniuose 2026-03-29; užrakinta bendroje bazėje.
009-conditions-requiring-specific-prehospital-clinical-management-term-metastatic-spinal-cord-compression	term	metastatic spinal cord compression		009-conditions-requiring-specific-prehospital-clinical-management	17. Spinal Metastases and Metastatic Spinal Cord Compression	navikinė nugaros smegenų kompresija	localization_only	book	research_risky_term	Užfiksuota `## Rizikingi terminai`, bet nėra aktyvioje terminų bazėje.		https://sam.lrv.lt/uploads/sam/documents/files/Veiklos_sritys/Asmens_sveikatos_prieziura/Metodiniai%20dokumentai/PLAU%C4%8CI%C5%B2%20V%C4%96%C5%BDYS.pdf	LT norminiuose onkologijos šaltiniuose vartojama forma `navikinė nugaros smegenų kompresija`; lokalizuoti tik šiame skyriuje, į shared bazę nepromuoti.
009-conditions-requiring-specific-prehospital-clinical-management-term-myasthenia-gravis	term	myasthenia gravis		009-conditions-requiring-specific-prehospital-clinical-management	15. Myasthenia Gravis	sunkioji miastenija	approved_global	global	research_risky_term	Užfiksuota `## Rizikingi terminai`, bet nėra aktyvioje terminų bazėje.		https://lsmu.lt/cris/entities/publication/ed81177a-c375-45a2-ac66-ac6edd7af142	Patikrinta LT interneto medicinos šaltiniuose 2026-03-29; užrakinta bendroje bazėje.
009-conditions-requiring-specific-prehospital-clinical-management-term-prehospital-clinical-management	term	prehospital clinical management		009-conditions-requiring-specific-prehospital-clinical-management	# Chapter 9 Conditions Requiring Specific Prehospital Clinical Management	ikihospitalinis klinikinis valdymas	localization_only	book	research_risky_term	Užfiksuota `## Rizikingi terminai`, bet nėra aktyvioje terminų bazėje.			Aprašomas lokalizacijos wording vienetas; į shared terminų bazę nepromuoti.
009-conditions-requiring-specific-prehospital-clinical-management-term-saddle-anaesthesia	term	saddle anaesthesia		009-conditions-requiring-specific-prehospital-clinical-management	- Saddle anaesthesia Loss of sensation in the areas that would touch a saddle when sitting – inner thighs, back of legs, and around the rectum.	sėdmenų ir tarpvietės nejautra (balno zonoje)	localization_only	book	research_risky_term	Užfiksuota `## Rizikingi terminai`, bet nėra aktyvioje terminų bazėje.		https://medgyd.lt/tlk/g83-4-arklio-uodegos-cauda-equina-sindromas/	Aprašomas lokalizacijos vienetas pagal LT arklio uodegos sindromo šaltinių vartoseną; į shared terminų bazę nepromuoti.
009-conditions-requiring-specific-prehospital-clinical-management-term-silent-autonomic-dysreflexia	term	silent autonomic dysreflexia		009-conditions-requiring-specific-prehospital-clinical-management	- Significantly elevated BP with minimal or no symptoms (Silent Autonomic Dysreflexia).	autonominė disrefleksija su minimaliais arba be simptomų	localization_only	book	research_risky_term	Užfiksuota `## Rizikingi terminai`, bet nėra aktyvioje terminų bazėje.		https://nemoku.lt/urgentines-bukles-reabilitacijos-etape/	Aprašomas klinikinis apibūdinimas; aiškaus atskiro LT kanoninio termino nerasta, todėl nepromuoti į shared bazę.
009-conditions-requiring-specific-prehospital-clinical-management-term-spinal-cord-injury	term	spinal cord injury		009-conditions-requiring-specific-prehospital-clinical-management	Autonomic dysreflexia (AD) is a potentially life-threatening condition experienced by those with spinal cord injuries. It is characterized by an uninhibited sympathetic nervous system response to stimuli below the level of spinal cord injury. It primarily affects individuals with spinal cord injuries at T6 or above, and the most common trigger for autonomic dysreflexia are bladder and bowel distention.	nugaros smegenų pažeidimas	approved_global	global	research_risky_term	Užfiksuota `## Rizikingi terminai`, bet nėra aktyvioje terminų bazėje.		https://e-seimas.lrs.lt/rs/legalact/TAD/0dd56b32622011eea182def3ac5c11d6/	Patikrinta LT interneto medicinos ir norminiuose šaltiniuose 2026-03-29; užrakinta bendroje bazėje.
009-conditions-requiring-specific-prehospital-clinical-management-term-thrombophilia	term	thrombophilia		009-conditions-requiring-specific-prehospital-clinical-management	Factor V Leiden is a genetic disorder characterised by a mutation in the Factor V gene. This mutation leads to an increased tendency for blood to clot, a condition known as thrombophilia. People with Factor V Leiden are at a higher risk of developing abnormal blood clots, which can include deep vein thrombosis (DVT) and pulmonary embolism (PE).	trombofilija	approved_global	global	research_risky_term	Užfiksuota `## Rizikingi terminai`, bet nėra aktyvioje terminų bazėje.		https://e-seimas.lrs.lt/rs/actualedition/TAIS.268928/VfgLqIeBoq/format/ISO_PDF/	Patikrinta LT interneto medicinos šaltiniuose 2026-03-29; užrakinta bendroje bazėje.
009-conditions-requiring-specific-prehospital-clinical-management-term-urinary-retention	term	urinary retention		009-conditions-requiring-specific-prehospital-clinical-management	- Identify and where possible remove the trigger. Common triggers include urinary retention, faecal impaction, tight clothing, pressure sores or any other noxious stimulus below the level of the spinal cord injury. For patients with a catheter – empty the leg bag and note the volume. Check the tubing is not blocked or kinked. Loosen or remove any tight clothing.	šlapimo susilaikymas	approved_global	global	research_risky_term	Užfiksuota `## Rizikingi terminai`, bet nėra aktyvioje terminų bazėje.		https://e-seimas.lrs.lt/rs/legalact/TAD/TAIS.454352/	Patikrinta LT interneto medicinos šaltiniuose 2026-03-29; užrakinta bendroje bazėje.
010-consent-in-pre-hospital-care-term-consent	term	consent		010-consent-in-pre-hospital-care	# Chapter 10 Consent in Pre-hospital Care	sutikimas	localization_only	book	research_risky_term	Užfiksuota `## Rizikingi terminai`, bet nėra aktyvioje terminų bazėje.		https://bioetika.lrv.lt/lt/duk/	Teisinis / bioetinis LT vartosenos vienetas; palikti book-scoped, nepromuoti į shared medicininę terminų bazę.
010-consent-in-pre-hospital-care-term-consent-in-pre-hospital-care	term	Consent in Pre-hospital Care		010-consent-in-pre-hospital-care	# Chapter 10 Consent in Pre-hospital Care	Sutikimas ikihospitalinėje pagalboje	localization_only	book	source_heading	Aptikta aukštos vertės source antraštėje ar guideline title lauke, todėl prieš draftą turi būti sutikrinta su LT-source sluoksniu.		https://bioetika.lrv.lt/lt/duk/	Skyriaus antraštės lokalizacija; nepromuoti į shared medicininę terminų bazę.
010-consent-in-pre-hospital-care-term-legally-valid-representative	term	legally valid representative		010-consent-in-pre-hospital-care	- Consent must be obtained from each patient or their legally valid representative (defined according to the law in the relevant country or jurisdiction) prior to conducting examinations or treatment, or providing care.	teisėtas paciento atstovas	localization_only	book	research_risky_term	Užfiksuota `## Rizikingi terminai`, bet nėra aktyvioje terminų bazėje.		https://e-seimas.lrs.lt/portal/legalAct/lt/TAD/TAIS.59064/asr	Teisinis LT pacientų teisių vartosenos vienetas; palikti book-scoped.
010-consent-in-pre-hospital-care-term-pre-hospital-care	term	pre-hospital care		010-consent-in-pre-hospital-care	# Chapter 10 Consent in Pre-hospital Care	ikihospitalinė pagalba	localization_only	book	research_risky_term	Užfiksuota `## Rizikingi terminai`, bet nėra aktyvioje terminų bazėje.		https://sam.lrv.lt/uploads/sam/documents/files/Veiklos_sritys/Asmens_sveikatos_prieziura/Metodiniai%20dokumentai/SUNKIOS%20TRAUMOS.pdf	Lokalizacinis GMP konteksto vienetas; nepromuoti į shared terminų bazę.
010-consent-in-pre-hospital-care-term-refusal-of-assessment-care-or-treatment	term	refusal of assessment, care or treatment		010-consent-in-pre-hospital-care		atsisakymas būti vertinamam, priimti priežiūrą ar gydymą	localization_only	book	research_risky_term	Užfiksuota `## Rizikingi terminai`, bet nėra aktyvioje terminų bazėje.		https://e-seimas.lrs.lt/portal/legalAct/lt/TAD/TAIS.59064/asr	Teisinis / etinis LT wording vienetas; palikti book-scoped.
